Vx ,leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib" "temperature" -40 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib" "temperature" 125 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib" "temperature" 27 ) (A)
4.899,5.183E-6,5.092E-6,5.133E-6
4.898,5.182E-6,5.092E-6,5.132E-6
4.897,5.182E-6,5.092E-6,5.132E-6
4.896,5.182E-6,5.092E-6,5.132E-6
4.895,5.182E-6,5.092E-6,5.132E-6
4.894,5.182E-6,5.092E-6,5.132E-6
4.893,5.181E-6,5.092E-6,5.132E-6
4.892,5.181E-6,5.091E-6,5.131E-6
4.891,5.181E-6,5.091E-6,5.131E-6
4.890,5.181E-6,5.091E-6,5.131E-6
4.889,5.181E-6,5.091E-6,5.131E-6
4.888,5.180E-6,5.091E-6,5.131E-6
4.887,5.180E-6,5.091E-6,5.131E-6
4.886,5.180E-6,5.091E-6,5.130E-6
4.885,5.180E-6,5.091E-6,5.130E-6
4.884,5.180E-6,5.090E-6,5.130E-6
4.883,5.179E-6,5.090E-6,5.130E-6
4.882,5.179E-6,5.090E-6,5.130E-6
4.881,5.179E-6,5.090E-6,5.130E-6
4.880,5.179E-6,5.090E-6,5.129E-6
4.879,5.179E-6,5.090E-6,5.129E-6
4.878,5.178E-6,5.090E-6,5.129E-6
4.877,5.178E-6,5.090E-6,5.129E-6
4.876,5.178E-6,5.089E-6,5.129E-6
4.875,5.178E-6,5.089E-6,5.129E-6
4.874,5.178E-6,5.089E-6,5.129E-6
4.873,5.177E-6,5.089E-6,5.128E-6
4.872,5.177E-6,5.089E-6,5.128E-6
4.871,5.177E-6,5.089E-6,5.128E-6
4.870,5.177E-6,5.089E-6,5.128E-6
4.869,5.177E-6,5.089E-6,5.128E-6
4.868,5.176E-6,5.088E-6,5.128E-6
4.867,5.176E-6,5.088E-6,5.127E-6
4.866,5.176E-6,5.088E-6,5.127E-6
4.865,5.176E-6,5.088E-6,5.127E-6
4.864,5.176E-6,5.088E-6,5.127E-6
4.863,5.175E-6,5.088E-6,5.127E-6
4.862,5.175E-6,5.088E-6,5.127E-6
4.861,5.175E-6,5.088E-6,5.126E-6
4.860,5.175E-6,5.087E-6,5.126E-6
4.859,5.175E-6,5.087E-6,5.126E-6
4.858,5.174E-6,5.087E-6,5.126E-6
4.857,5.174E-6,5.087E-6,5.126E-6
4.856,5.174E-6,5.087E-6,5.126E-6
4.855,5.174E-6,5.087E-6,5.125E-6
4.854,5.174E-6,5.087E-6,5.125E-6
4.853,5.173E-6,5.087E-6,5.125E-6
4.852,5.173E-6,5.086E-6,5.125E-6
4.851,5.173E-6,5.086E-6,5.125E-6
4.850,5.173E-6,5.086E-6,5.125E-6
4.849,5.173E-6,5.086E-6,5.124E-6
